date,value,change
4/23/2021,13941.44,1.013012303
4/26/2021,14026.16,1.006076847
4/27/2021,13960.28,0.995303062
4/28/2021,13901.62,0.995798079
4/29/2021,13970.2,1.004933238
4/30/2021,13860.76,0.992166182
5/3/2021,13799.72,0.995596201
5/4/2021,13544.67,0.981517741
5/5/2021,13503.37,0.99695083
5/6/2021,13613.73,1.008172775
5/7/2021,13719.63,1.007778911
5/10/2021,13359.08,0.973720137
5/11/2021,13351.27,0.999415379
5/12/2021,13001.63,0.973812229
5/13/2021,13109.15,1.008269732
5/14/2021,13312.91,1.015543342
5/17/2021,13312.91,1
5/18/2021,13217.68,0.992846793
5/19/2021,13237.91,1.001530526
5/20/2021,13494.09,1.019351997
5/21/2021,13411.74,0.993897328
5/24/2021,13641.75,1.0171499
5/25/2021,13657.73,1.001171404
5/26/2021,13702.74,1.00329557
5/27/2021,13657.85,0.996724013
5/28/2021,13686.51,1.002098427
5/31/2021,.,#VALUE!
6/1/2021,13654.59,#VALUE!
6/2/2021,13675.79,1.001552591
6/3/2021,13529.68,0.989316157
6/4/2021,13770.77,1.017819342
6/7/2021,13802.89,1.002332477
6/8/2021,13810.86,1.000577415
6/9/2021,13814.94,1.00029542
6/10/2021,13960.35,1.010525561
6/11/2021,13998.3,1.002718413
6/14/2021,14128.2,1.009279698
6/15/2021,14030.41,0.993078382
6/16/2021,13983.01,0.996621624
6/17/2021,14163.81,1.012929977
6/18/2021,14049.58,0.99193508
6/21/2021,14137.23,1.006238621
6/22/2021,14270.42,1.009421223
6/23/2021,14274.24,1.000267687
6/24/2021,14365.96,1.006425561
6/25/2021,14345.18,0.998553525
6/28/2021,14524.98,1.012533827
6/29/2021,14572.75,1.003288817
6/30/2021,14554.8,0.998768249
7/1/2021,14560.05,1.000360706
7/2/2021,14727.63,1.011509576
7/5/2021,.,#VALUE!
7/6/2021,14786.36,#VALUE!
7/7/2021,14810.54,1.001635291
7/8/2021,14722.14,0.994031278
7/9/2021,14826.09,1.007060794
7/12/2021,14877.89,1.003493841
7/13/2021,14874.54,0.999774834
7/14/2021,14900.44,1.00174123
7/15/2021,14794.69,0.992902894
7/16/2021,14681.38,0.992341171
7/19/2021,14549.09,0.990989267
7/20/2021,14728.21,1.012311423
7/21/2021,14842.63,1.007768765
7/22/2021,14940.17,1.006571612
7/23/2021,15111.79,1.011487152
7/26/2021,15125.95,1.000937017
7/27/2021,14956.97,0.98882847
7/28/2021,15018.1,1.004087058
7/29/2021,15048.36,1.002014902
7/30/2021,14959.9,0.994121619
8/2/2021,14963.62,1.000248665
8/3/2021,15061.42,1.006535852
8/4/2021,15083.39,1.001458694
8/5/2021,15181.64,1.006513788
8/6/2021,15109.36,0.995238986
8/9/2021,15133.11,1.001571873
8/10/2021,15053.58,0.994744636
8/11/2021,15027.76,0.998284793
8/12/2021,15088.98,1.004073794
8/13/2021,15136.68,1.003161247
8/16/2021,15140.77,1.000270205
8/17/2021,15002.83,0.990889499
8/18/2021,14857.92,0.990341156
8/19/2021,14933.94,1.005116463
8/20/2021,15092.57,1.010622113
8/23/2021,15312.82,1.014593273
8/24/2021,15357.68,1.002929571
8/25/2021,15368.92,1.000731881
8/26/2021,15278.52,0.994117999
8/27/2021,15432.95,1.010107654
8/30/2021,15605.09,1.011154057
8/31/2021,15582.51,0.998553036
9/1/2021,15611.57,1.001864911
9/2/2021,15604.25,0.999531117
9/3/2021,15652.86,1.003115177
9/6/2021,.,#VALUE!
9/7/2021,15675.76,#VALUE!
9/8/2021,15620.85,0.99649714
9/9/2021,15561.05,0.996171783
9/10/2021,15440.75,0.992269159
9/13/2021,15434.5,0.999595227
9/14/2021,15382.9,0.99665684
9/15/2021,15503.53,1.007841824
9/16/2021,15515.91,1.000798528
9/17/2021,15333.47,0.988241747
9/20/2021,15012.19,0.979047143
9/21/2021,15027.77,1.001037823
9/22/2021,15176.51,1.009897676
9/23/2021,15316.58,1.009229395
9/24/2021,15329.68,1.000855282
9/27/2021,15204.82,0.991855016
9/28/2021,14770.3,0.97142222
9/29/2021,14752.89,0.998821283
9/30/2021,14689.62,0.995711349
10/1/2021,14791.87,1.006960697
10/4/2021,14472.12,0.978383396
10/5/2021,14674.15,1.013959945
10/6/2021,14766.75,1.006310417
10/7/2021,14897.13,1.008829296
10/8/2021,14820.75,0.994872838
10/11/2021,14713.73,0.992779043
10/12/2021,14662.11,0.996491712
10/13/2021,14774.6,1.007672156
10/14/2021,15052.42,1.018803893
10/15/2021,15146.92,1.00627806
10/18/2021,15300.89,1.010165103
10/19/2021,15410.72,1.007178014
10/20/2021,15388.71,0.998571773
10/21/2021,15489.59,1.006555455
10/22/2021,15355.07,0.991315458
10/25/2021,15514.19,1.010362701
10/26/2021,15559.49,1.002919908
10/27/2021,15598.39,1.002500082
10/28/2021,15778.16,1.011524907
10/29/2021,15850.47,1.004582917
11/1/2021,15905.28,1.003457942
11/2/2021,15972.49,1.004225641
11/3/2021,16144.5,1.010769141
11/4/2021,16346.24,1.012495896
11/5/2021,16359.38,1.000803855
11/8/2021,16336.03,0.998572684
11/9/2021,16219.94,0.992893622
11/10/2021,15985.57,0.985550501
11/11/2021,16032.47,1.002933896
11/12/2021,16199.89,1.010442558
11/15/2021,16189.12,0.999335181
11/16/2021,16309.77,1.007452536
11/17/2021,16308.07,0.999895768
11/18/2021,16482.97,1.010724752
11/19/2021,16573.34,1.005482628
11/22/2021,16380.98,0.988393408
11/23/2021,16306.72,0.995466694
11/24/2021,16367.81,1.003746308
11/25/2021,.,#VALUE!
11/26/2021,16025.58,#VALUE!
11/29/2021,16399.24,1.023316473
11/30/2021,16135.92,0.983943158
12/1/2021,15877.72,0.983998433
12/2/2021,15990.76,1.00711941
12/3/2021,15712.04,0.982569934
12/6/2021,15846.16,1.008536129
12/7/2021,16325.66,1.030259697
12/8/2021,16394.34,1.004206874
12/9/2021,16149.57,0.985069847
12/10/2021,16331.98,1.011295038
12/13/2021,16082.55,0.98472751
12/14/2021,15914.9,0.989575658
12/15/2021,16289.59,1.023543346
12/16/2021,15863.94,0.973869815
12/17/2021,15801.46,0.996061508
12/20/2021,15627.64,0.988999751
12/21/2021,15986.28,1.022949083
12/22/2021,16180.14,1.012126649
12/23/2021,16308.21,1.007915259
12/24/2021,.,#VALUE!
12/27/2021,16567.5,#VALUE!
12/28/2021,16488.66,0.995241286
12/29/2021,16491.01,1.000142522
12/30/2021,16429.1,0.996245833
12/31/2021,16320.08,0.993364213
1/3/2022,16501.77,1.011132911
1/4/2022,16279.73,0.986544474
1/5/2022,15771.78,0.968798623
1/6/2022,15765.36,0.999592944
1/7/2022,15592.19,0.989015792
1/10/2022,15614.43,1.001426355
1/11/2022,15844.12,1.014710111
1/12/2022,15905.1,1.003848746
1/13/2022,15495.62,0.974254799
1/14/2022,15611.59,1.00748405
1/17/2022,.,#VALUE!
1/18/2022,15210.76,#VALUE!
1/19/2022,15047.84,0.989289161
1/20/2022,14846.46,0.986617348
1/21/2022,14438.4,0.97251466
1/24/2022,14509.58,1.004929909
1/25/2022,14149.12,0.975157103
1/26/2022,14172.76,1.001670775
1/27/2022,14003.11,0.988029854
1/28/2022,14454.61,1.032242837
1/31/2022,14930.05,1.032891929
2/1/2022,15019.68,1.006003329
2/2/2022,15139.74,1.007993513
2/3/2022,14501.11,0.957817638
2/4/2022,14694.35,1.013325876
2/7/2022,14571.25,0.99162263
2/8/2022,14747.03,1.012063481
2/9/2022,15056.96,1.021016435
2/10/2022,14705.64,0.976667269
2/11/2022,14253.84,0.969277094
2/14/2022,14268.59,1.001034809
2/15/2022,14620.82,1.024685691
2/16/2022,14603.64,0.998824963
2/17/2022,14171.74,0.970425182
2/18/2022,14009.54,0.988554687
2/21/2022,.,#VALUE!
2/22/2022,13870.53,#VALUE!
2/23/2022,13509.43,0.973966388
2/24/2022,13974.67,1.034438167
2/25/2022,14189.16,1.015348484
2/28/2022,14237.81,1.003428674
3/1/2022,14005.99,0.983718002
3/2/2022,14243.69,1.01697131
3/3/2022,14035.21,0.985363343
3/4/2022,13837.83,0.985936798
3/7/2022,13319.38,0.962533865
3/8/2022,13267.6,0.996112432
3/9/2022,13742.2,1.035771353
3/10/2022,13591,0.988997395
3/11/2022,13301.83,0.97872342
3/14/2022,13046.64,0.980815422
3/15/2022,13458.56,1.03157288
3/16/2022,13956.78,1.037018819
3/17/2022,14118.6,1.011594365
3/18/2022,14420.08,1.021353392
3/21/2022,14376.09,0.996949393
3/22/2022,14654.33,1.019354359
3/23/2022,14447.55,0.985889495
3/24/2022,14765.69,1.022020343
3/25/2022,14754.31,0.999229294
3/28/2022,14987.4,1.015798096
3/29/2022,15239.32,1.016808786
3/30/2022,15071.55,0.988990979
3/31/2022,14838.49,0.984536428
4/1/2022,14861.21,1.001531153
4/4/2022,15159.58,1.0200771
4/5/2022,14820.64,0.977641861
4/6/2022,14498.88,0.978289736
4/7/2022,14531.81,1.00227121
4/8/2022,14327.26,0.985923983
4/11/2022,13990.21,0.976474916
4/12/2022,13940.24,0.996428217
4/13/2022,14217.29,1.01987412
4/14/2022,13893.21,0.97720522
4/15/2022,.,#VALUE!
4/18/2022,13910.76,#VALUE!
4/19/2022,14210.26,1.021530096
4/20/2022,13998.53,0.985100202
4/21/2022,13720.45,0.980135057
4/22/2022,13356.87,0.973500869
4/25/2022,13533.22,1.013202944
4/26/2022,13009.71,0.961316671
4/27/2022,13003.36,0.999511903
4/28/2022,13456.06,1.034814079
4/29/2022,12854.8,0.955316787
5/2/2022,13075.85,1.017195911
5/3/2022,13089.9,1.0010745
5/4/2022,13535.71,1.034057556
5/5/2022,12850.55,0.949381303
5/6/2022,12693.53,0.987781068
5/9/2022,12187.72,0.96015214
5/10/2022,12345.86,1.012975356
5/11/2022,11967.56,0.969358149
5/12/2022,11945.5,0.998156684
5/13/2022,12387.4,1.03699301
5/16/2022,12243.58,0.988389815
5/17/2022,12564.1,1.026178618
5/18/2022,11928.31,0.949396296
5/19/2022,11875.63,0.995583616
5/20/2022,11835.62,0.996630916
5/23/2022,12034.28,1.016784926
5/24/2022,11769.84,0.978026105
5/25/2022,11943.93,1.014791195
5/26/2022,12276.79,1.027868549
5/27/2022,12681.42,1.032958941
5/30/2022,.,#VALUE!
5/31/2022,12642.1,#VALUE!
6/1/2022,12548.36,0.992585093
6/2/2022,12892.89,1.027456178
6/3/2022,12548.03,0.973251924
6/6/2022,12599.63,1.004112199
6/7/2022,12711.68,1.008893118
6/8/2022,12615.13,0.992404623
6/9/2022,12269.78,0.972624143
6/10/2022,11832.82,0.9643873
6/13/2022,11288.32,0.953983919
6/14/2022,11311.69,1.002070281
6/15/2022,11593.77,1.024937034
6/16/2022,11127.57,0.959788749
6/17/2022,11265.99,1.012439374
6/20/2022,.,#VALUE!
6/21/2022,11546.76,#VALUE!
6/22/2022,11527.71,0.998350187
6/23/2022,11697.68,1.014744472
6/24/2022,12105.85,1.034893244
6/27/2022,12008.24,0.991936956
6/28/2022,11637.77,0.969148685
6/29/2022,11658.26,1.001760647
6/30/2022,11503.72,0.986744163
7/1/2022,11585.68,1.007124652
7/4/2022,.,#VALUE!
7/5/2022,11779.9,#VALUE!
7/6/2022,11852.59,1.006170681
7/7/2022,12109.05,1.021637465
7/8/2022,12125.69,1.001374179
7/11/2022,11860.28,0.978111761
7/12/2022,11744.99,0.990279319
7/13/2022,11728.53,0.998598551
7/14/2022,11768.4,1.003399403
7/15/2022,11983.62,1.018287958
7/18/2022,11877.5,0.991144579
7/19/2022,12249.42,1.031312987
7/20/2022,12439.68,1.015532164
7/21/2022,12619.41,1.014448121
