date,value,change
10/7/2020,116.3631,1.000657857
10/8/2020,116.1836,0.998457415
10/9/2020,115.2913,0.992319914
10/12/2020,.,#VALUE!
10/13/2020,115.9272,#VALUE!
10/14/2020,115.7033,0.998068615
10/15/2020,116.1111,1.003524532
10/16/2020,115.7815,0.997161339
10/19/2020,115.4171,0.996852692
10/20/2020,115.262,0.998656178
10/21/2020,114.9252,0.997077962
10/22/2020,115.13,1.001782029
10/23/2020,115.0261,0.999097542
10/26/2020,115.2934,1.00232382
10/27/2020,115.0267,0.997686771
10/28/2020,115.8157,1.006859277
10/29/2020,116.319,1.004345698
10/30/2020,116.1464,0.99851615
11/2/2020,116.2476,1.000871314
11/3/2020,115.4917,0.9934975
11/4/2020,115.178,0.997283787
11/5/2020,114.4662,0.99382
11/6/2020,114.0021,0.995945528
11/9/2020,114.0977,1.000838581
11/10/2020,114.0836,0.999876422
11/11/2020,.,#VALUE!
11/12/2020,114.292,#VALUE!
11/13/2020,114.2474,0.999609771
11/16/2020,113.8384,0.99642005
11/17/2020,113.689,0.998687613
11/18/2020,113.4675,0.998051702
11/19/2020,113.701,1.002057858
11/20/2020,113.4958,0.998195267
11/23/2020,113.7617,1.002342818
11/24/2020,113.4394,0.997166885
11/25/2020,113.1903,0.997804114
11/26/2020,.,#VALUE!
11/27/2020,.,#VALUE!
11/30/2020,113.2346,#VALUE!
12/1/2020,112.8162,0.996305016
12/2/2020,112.6216,0.99827507
12/3/2020,112.0336,0.994778977
12/4/2020,111.7863,0.997792626
12/7/2020,111.8469,1.000542106
12/8/2020,111.8715,1.000219944
12/9/2020,112.0388,1.001495466
12/10/2020,111.9881,0.999547478
12/11/2020,112.1515,1.001459084
12/14/2020,112.182,1.000271954
12/15/2020,111.871,0.997227719
12/16/2020,111.7262,0.998705652
12/17/2020,111.2339,0.995593692
12/18/2020,111.619,1.003462074
12/21/2020,111.9528,1.00299053
12/22/2020,112.2053,1.002255415
12/23/2020,111.9926,0.998104368
12/24/2020,.,#VALUE!
12/25/2020,.,#VALUE!
12/28/2020,111.9874,#VALUE!
12/29/2020,111.5289,0.995905789
12/30/2020,111.3207,0.998133219
12/31/2020,111.3289,1.000073661
1/1/2021,.,#VALUE!
1/4/2021,111.217,#VALUE!
1/5/2021,110.961,0.997698194
1/6/2021,110.8645,0.999130325
1/7/2021,111.3124,1.004040067
1/8/2021,111.294,0.999834699
1/11/2021,111.8309,1.004824159
1/12/2021,111.5577,0.997557026
1/13/2021,111.3738,0.998351526
1/14/2021,111.1718,0.998186288
1/15/2021,111.5263,1.003188758
1/18/2021,.,#VALUE!
1/19/2021,111.4656,#VALUE!
1/20/2021,.,#VALUE!
1/21/2021,111.2088,#VALUE!
1/22/2021,111.5525,1.003090583
1/25/2021,111.8617,1.002771789
1/26/2021,111.6516,0.998121788
1/27/2021,112.0706,1.003752745
1/28/2021,111.9977,0.999349517
1/29/2021,111.9455,0.999533919
2/1/2021,112.4154,1.004197578
2/2/2021,112.2957,0.998935199
2/3/2021,112.2654,0.999730177
2/4/2021,112.7501,1.004317448
2/5/2021,112.2477,0.995544128
2/8/2021,112.0516,0.998252971
2/9/2021,111.7674,0.997463669
2/10/2021,111.5878,0.998393091
2/11/2021,111.5372,0.999546545
2/12/2021,111.5016,0.999680824
2/15/2021,.,#VALUE!
2/16/2021,111.7981,#VALUE!
2/17/2021,112.0337,1.00210737
2/18/2021,112.1653,1.001174647
2/19/2021,111.7086,0.995928331
2/22/2021,111.9066,1.001772469
2/23/2021,111.8926,0.999874896
2/24/2021,111.7265,0.998515541
2/25/2021,111.9134,1.001672835
2/26/2021,112.8163,1.008067845
3/1/2021,112.5266,0.997432109
3/2/2021,112.5296,1.00002666
3/3/2021,112.7543,1.001996808
3/4/2021,112.7095,0.999602676
3/5/2021,113.7501,1.009232585
3/8/2021,114.2699,1.004569666
3/9/2021,113.9278,0.997006211
3/10/2021,113.5992,0.997115717
3/11/2021,112.9392,0.9941901
3/12/2021,113.0491,1.00097309
3/15/2021,113.2171,1.00148608
3/16/2021,113.0142,0.998207868
3/17/2021,113.1834,1.001497157
3/18/2021,112.805,0.996656754
3/19/2021,113.0073,1.00179336
3/22/2021,113.0269,1.00017344
3/23/2021,113.3179,1.002574608
3/24/2021,113.6794,1.00319014
3/25/2021,114.0262,1.003050685
3/26/2021,113.7691,0.997745255
3/29/2021,113.9594,1.001672686
3/30/2021,114.2332,1.00240261
3/31/2021,113.8642,0.996769766
4/1/2021,113.7803,0.999263157
4/2/2021,113.7743,0.999947267
4/5/2021,113.4328,0.996998443
4/6/2021,113.183,0.997797815
4/7/2021,113.275,1.000812843
4/8/2021,113.1238,0.998665195
4/9/2021,113.2334,1.00096885
4/12/2021,113.2081,0.999776568
4/13/2021,113.0642,0.99872889
4/14/2021,112.8075,0.997729608
4/15/2021,112.6482,0.99858786
4/16/2021,112.5126,0.998796252
4/19/2021,112.2061,0.997275861
4/20/2021,112.2528,1.000416198
4/21/2021,112.196,0.999493999
4/22/2021,112.2543,1.000519626
4/23/2021,112.11,0.998714526
4/26/2021,111.8371,0.997565784
4/27/2021,111.9358,1.000882534
4/28/2021,111.8195,0.998961012
4/29/2021,111.7731,0.999585046
4/30/2021,112.1151,1.00305977
5/3/2021,112.0298,0.999239175
5/4/2021,112.3155,1.002550214
5/5/2021,112.1789,0.998783783
5/6/2021,111.8718,0.997262409
5/7/2021,111.0562,0.992709512
5/10/2021,110.8214,0.997885755
5/11/2021,110.9218,1.000905962
5/12/2021,111.5963,1.006080861
5/13/2021,111.6295,1.000297501
5/14/2021,111.1712,0.995894454
5/17/2021,111.1111,0.999459392
5/18/2021,110.8629,0.9977662
5/19/2021,110.9092,1.000417633
5/20/2021,110.8864,0.999794426
5/21/2021,111.0841,1.001782906
5/24/2021,110.9345,0.998653273
5/25/2021,110.8653,0.999376208
5/26/2021,110.8916,1.000237225
5/27/2021,110.8973,1.000051402
5/28/2021,110.7905,0.999036947
5/31/2021,.,#VALUE!
6/1/2021,110.5378,#VALUE!
6/2/2021,110.616,1.00070745
6/3/2021,111.2199,1.005459427
6/4/2021,110.7899,0.996133785
6/7/2021,110.5559,0.997887894
6/8/2021,110.6914,1.001225624
6/9/2021,110.6149,0.999308889
6/10/2021,110.5895,0.999770375
6/11/2021,111.1327,1.004911859
6/14/2021,111.0083,0.998880617
6/15/2021,111.3845,1.003388936
6/16/2021,111.1528,0.997919818
6/17/2021,112.6104,1.01311348
6/18/2021,113.0684,1.00406712
6/21/2021,112.8643,0.998194898
6/22/2021,112.9452,1.00071679
6/23/2021,112.4198,0.995348187
6/24/2021,112.3723,0.999577477
6/25/2021,112.0183,0.996849757
6/28/2021,112.0757,1.000512416
6/29/2021,112.3115,1.002103935
6/30/2021,112.6067,1.002628404
7/1/2021,112.7911,1.001637558
7/2/2021,112.5964,0.9982738
7/5/2021,.,#VALUE!
7/6/2021,112.9925,#VALUE!
7/7/2021,113.1391,1.001297431
7/8/2021,113.1043,0.999692414
7/9/2021,112.8679,0.997909894
7/12/2021,112.7943,0.99934791
7/13/2021,113.0386,1.00216589
7/14/2021,112.9126,0.998885337
7/15/2021,113.0353,1.001086681
7/16/2021,113.0775,1.000373335
7/19/2021,113.568,1.004337733
7/20/2021,113.7758,1.001829741
7/21/2021,113.4199,0.996871918
7/22/2021,113.4956,1.000667431
7/23/2021,113.472,0.999792062
7/26/2021,113.2498,0.998041808
7/27/2021,113.2446,0.999954084
7/28/2021,113.206,0.999659145
7/29/2021,112.5096,0.993848383
7/30/2021,112.6979,1.001673635
8/2/2021,112.6922,0.999949422
8/3/2021,112.8405,1.001315974
8/4/2021,112.914,1.000651362
8/5/2021,112.7909,0.99890979
8/6/2021,113.3323,1.004800033
8/9/2021,113.4754,1.001262659
8/10/2021,113.5259,1.00044503
8/11/2021,113.3137,0.998130823
8/12/2021,113.3048,0.999921457
8/13/2021,113.0913,0.998115702
8/16/2021,113.1924,1.000893968
8/17/2021,113.642,1.003971998
8/18/2021,113.723,1.000712765
8/19/2021,114.1303,1.003581509
8/20/2021,114.5137,1.003359318
8/23/2021,113.957,0.995138573
8/24/2021,113.6984,0.997730723
8/25/2021,113.6543,0.999612132
8/26/2021,113.8091,1.001362025
8/27/2021,113.3661,0.996107517
8/30/2021,113.2793,0.999234339
8/31/2021,113.1485,0.998845332
9/1/2021,112.9137,0.997924851
9/2/2021,112.8259,0.999222415
9/3/2021,112.5855,0.997869284
9/6/2021,.,#VALUE!
9/7/2021,113.0161,#VALUE!
9/8/2021,113.2648,1.002200571
9/9/2021,113.0709,0.998288082
9/10/2021,112.975,0.99915186
9/13/2021,113.0678,1.000821421
9/14/2021,113.0354,0.999713446
9/15/2021,113.0079,0.999756713
9/16/2021,113.3379,1.00292015
9/17/2021,113.6335,1.00260813
9/20/2021,113.9661,1.002926954
9/21/2021,113.844,0.998928629
9/22/2021,113.6522,0.998315238
9/23/2021,113.5469,0.999073489
9/24/2021,113.795,1.002185
9/27/2021,113.7791,0.999860275
9/28/2021,114.2787,1.004390965
9/29/2021,114.7447,1.00407775
9/30/2021,114.6718,0.999364677
10/1/2021,114.4094,0.99771173
10/4/2021,114.2983,0.999028926
10/5/2021,114.3892,1.000795287
10/6/2021,114.7402,1.003068471
10/7/2021,114.5291,0.998160191
10/8/2021,114.6203,1.000796304
10/11/2021,.,#VALUE!
10/12/2021,114.7851,#VALUE!
10/13/2021,114.5015,0.997529296
10/14/2021,114.2395,0.99771182
10/15/2021,114.1309,0.999049366
10/18/2021,114.0304,0.999119432
10/19/2021,113.6874,0.99699203
10/20/2021,113.5511,0.998801098
10/21/2021,113.6538,1.000904439
10/22/2021,113.706,1.00045929
10/25/2021,113.6464,0.999475841
10/26/2021,113.7197,1.000644983
10/27/2021,113.6649,0.999518113
10/28/2021,113.4735,0.998316103
10/29/2021,114.1716,1.006152097
11/1/2021,114.2349,1.000554429
11/2/2021,114.3152,1.000702938
11/3/2021,114.3866,1.000624589
11/4/2021,114.3904,1.000033221
11/5/2021,114.1159,0.997600323
11/8/2021,113.8681,0.997828523
11/9/2021,113.8072,0.999465171
11/10/2021,114.1996,1.003447937
11/11/2021,.,#VALUE!
11/12/2021,114.5627,#VALUE!
11/15/2021,114.6352,1.000632841
11/16/2021,115.1843,1.004789977
11/17/2021,115.0723,0.999027645
11/18/2021,115.107,1.00030155
11/19/2021,115.2562,1.001296185
11/22/2021,115.6896,1.003760318
11/23/2021,116.0464,1.003084115
11/24/2021,116.3081,1.002255132
11/25/2021,.,#VALUE!
11/26/2021,116.5112,#VALUE!
11/29/2021,116.5858,1.000640282
11/30/2021,116.2178,0.996843526
12/1/2021,115.8992,0.997258595
12/2/2021,116.0314,1.001140646
12/3/2021,116.2445,1.001836572
12/6/2021,116.1674,0.999336743
12/7/2021,115.8815,0.997538896
12/8/2021,115.4694,0.996443781
12/9/2021,115.8058,1.002913326
12/10/2021,115.5967,0.998194391
12/13/2021,115.8625,1.002299374
12/14/2021,116.2524,1.003365196
12/15/2021,116.4299,1.00152685
12/16/2021,115.7307,0.99399467
12/17/2021,115.8123,1.000705085
12/20/2021,116.0211,1.001802917
12/21/2021,116.1256,1.000900698
12/22/2021,115.7657,0.99690077
12/23/2021,115.5575,0.99820154
12/24/2021,.,#VALUE!
12/27/2021,115.4964,#VALUE!
12/28/2021,115.4497,0.999595658
12/29/2021,115.3964,0.999538327
12/30/2021,115.3163,0.999305871
12/31/2021,.,#VALUE!
1/3/2022,115.4344,#VALUE!
1/4/2022,115.3509,0.999276645
1/5/2022,115.1831,0.998545308
1/6/2022,115.451,1.002325862
1/7/2022,115.0949,0.996915575
1/10/2022,115.2634,1.001464009
1/11/2022,114.889,0.996751788
1/12/2022,114.4078,0.995811609
1/13/2022,114.2313,0.998457273
1/14/2022,114.4295,1.001735076
1/17/2022,.,#VALUE!
1/18/2022,114.7828,#VALUE!
1/19/2022,114.6541,0.998878752
1/20/2022,114.5125,0.998764981
1/21/2022,114.6534,1.001230433
1/24/2022,115.2276,1.005008138
1/25/2022,115.1907,0.999679764
1/26/2022,115.1264,0.999441795
1/27/2022,116.0127,1.007698495
1/28/2022,116.0637,1.000439607
1/31/2022,115.611,0.996099556
2/1/2022,115.4098,0.998259681
2/2/2022,115.1917,0.998110212
2/3/2022,114.9501,0.997902627
2/4/2022,115.1732,1.001940842
2/7/2022,115.0495,0.998925965
2/8/2022,115.1317,1.000714475
2/9/2022,114.8719,0.997743454
2/10/2022,114.6087,0.997708752
2/11/2022,114.8964,1.002510281
2/14/2022,115.2428,1.00301489
2/15/2022,114.9784,0.997705714
2/16/2022,114.7394,0.997921349
2/17/2022,114.7266,0.999888443
2/18/2022,114.8487,1.001064269
2/21/2022,.,#VALUE!
2/22/2022,114.7578,#VALUE!
2/23/2022,114.729,0.999749037
2/24/2022,115.987,1.01096497
2/25/2022,115.3149,0.994205385
2/28/2022,115.313,0.999983523
3/1/2022,115.8932,1.005031523
3/2/2022,115.8498,0.999625517
3/3/2022,116.0419,1.001658182
3/4/2022,116.7313,1.005940958
3/7/2022,117.4421,1.006089198
3/8/2022,117.6898,1.002109124
3/9/2022,116.716,0.991725706
3/10/2022,116.8566,1.001204633
3/11/2022,117.1415,1.002438031
3/14/2022,117.2681,1.001080744
3/15/2022,117.3366,1.000584132
3/16/2022,116.9088,0.996354079
3/17/2022,116.1617,0.993609549
3/18/2022,116.2705,1.000936625
3/21/2022,116.0795,0.998357279
3/22/2022,116.2307,1.001302556
3/23/2022,116.1466,0.999276439
3/24/2022,116.1156,0.999733096
3/25/2022,115.958,0.998642732
3/28/2022,116.344,1.003328791
3/29/2022,115.7168,0.99460909
3/30/2022,115.2245,0.995745648
3/31/2022,115.3456,1.001050992
4/1/2022,115.6251,1.002423153
4/4/2022,115.5679,0.999505298
4/5/2022,115.8748,1.002655582
4/6/2022,116.1355,1.002249842
4/7/2022,116.4626,1.002816538
4/8/2022,116.5353,1.000624235
4/11/2022,116.679,1.001233103
4/12/2022,116.5305,0.998727277
4/13/2022,116.4239,0.999085218
4/14/2022,116.8916,1.004017216
4/15/2022,116.8441,0.999593641
4/18/2022,116.9885,1.001235835
4/19/2022,117.2858,1.002541275
4/20/2022,116.8998,0.996708894
4/21/2022,117.3118,1.003524386
4/22/2022,118.1736,1.007346235
4/25/2022,118.7683,1.005032427
4/26/2022,119.0919,1.002724633
4/27/2022,119.6006,1.004271491
4/28/2022,120.2144,1.005132081
4/29/2022,119.6421,0.995239339
5/2/2022,120.0229,1.003182826
5/3/2022,119.8435,0.998505285
5/4/2022,119.6936,0.998749202
5/5/2022,120.1389,1.003720333
5/6/2022,120.0159,0.998976185
5/9/2022,120.6525,1.005304297
5/10/2022,120.9284,1.002286733
5/11/2022,120.5382,0.996773297
5/12/2022,121.4119,1.007248325
5/13/2022,120.9998,0.996605769
5/16/2022,120.8458,0.998727271
5/17/2022,120.0502,0.993416403
5/18/2022,120.18,1.001081214
5/19/2022,119.562,0.994857713
5/20/2022,119.502,0.999498168
5/23/2022,118.8381,0.994444444
5/24/2022,118.7258,0.999055017
5/25/2022,119.0878,1.003049042
5/26/2022,118.9273,0.998652255
5/27/2022,118.4545,0.996024462
5/30/2022,.,#VALUE!
5/31/2022,118.2429,#VALUE!
6/1/2022,118.8763,1.00535677
6/2/2022,118.2531,0.994757576
6/3/2022,118.4066,1.001298063
6/6/2022,118.4867,1.000676483
6/7/2022,118.6308,1.00121617
6/8/2022,118.6011,0.999749643
6/9/2022,119.1061,1.004257971
6/10/2022,120.1624,1.008868563
6/13/2022,121.2877,1.009364826
6/14/2022,121.7973,1.00420158
6/15/2022,121.7546,0.999649418
6/16/2022,120.7654,0.991875461
6/17/2022,121.3486,1.004829198
6/20/2022,.,#VALUE!
6/21/2022,120.7491,#VALUE!
6/22/2022,120.6333,0.999040987
6/23/2022,120.8609,1.00188671
6/24/2022,120.5844,0.997712246
6/27/2022,120.2774,0.997454065
6/28/2022,120.7207,1.003685647
6/29/2022,121.0481,1.002712045
6/30/2022,121.054,1.000048741
7/1/2022,121.5779,1.004327821
7/4/2022,.,#VALUE!
7/5/2022,122.699,#VALUE!
7/6/2022,123.0661,1.002991874
7/7/2022,122.8011,0.997846686
7/8/2022,122.5503,0.997957673
7/11/2022,123.3678,1.00667073
7/12/2022,123.4954,1.001034306
7/13/2022,123.3349,0.998700356
7/14/2022,124.1127,1.006306406
7/15/2022,123.5454,0.995429154
