date,value,change
12/13/2021,4668.97,0.990863791
12/14/2021,4634.09,0.992529402
12/15/2021,4709.85,1.016348409
12/16/2021,4668.67,0.991256622
12/17/2021,4620.64,0.989712274
12/20/2021,4568.02,0.988611967
12/21/2021,4649.23,1.017777943
12/22/2021,4696.56,1.01018018
12/23/2021,4725.79,1.006223704
12/24/2021,.,#VALUE!
12/27/2021,4791.19,#VALUE!
12/28/2021,4786.35,0.998989813
12/29/2021,4793.06,1.001401903
12/30/2021,4778.73,0.997010261
12/31/2021,4766.18,0.997373779
1/3/2022,4796.56,1.006374077
1/4/2022,4793.54,0.999370382
1/5/2022,4700.58,0.980607234
1/6/2022,4696.05,0.999036289
1/7/2022,4677.03,0.995949788
1/10/2022,4670.29,0.998558915
1/11/2022,4713.07,1.009160031
1/12/2022,4726.35,1.002817696
1/13/2022,4659.03,0.985756451
1/14/2022,4662.85,1.000819913
1/17/2022,.,#VALUE!
1/18/2022,4577.11,#VALUE!
1/19/2022,4532.76,0.99031048
1/20/2022,4482.73,0.988962575
1/21/2022,4397.94,0.981085187
1/24/2022,4410.13,1.002771752
1/25/2022,4356.45,0.987828023
1/26/2022,4349.93,0.998503369
1/27/2022,4326.51,0.994616005
1/28/2022,4431.85,1.024347569
1/31/2022,4515.55,1.018886018
2/1/2022,4546.54,1.006862951
2/2/2022,4589.38,1.00942255
2/3/2022,4477.44,0.975608906
2/4/2022,4500.53,1.005156965
2/7/2022,4483.87,0.996298214
2/8/2022,4521.54,1.008401225
2/9/2022,4587.18,1.014517178
2/10/2022,4504.08,0.981884295
2/11/2022,4418.64,0.981030532
2/14/2022,4401.67,0.996159452
2/15/2022,4471.07,1.015766743
2/16/2022,4475.01,1.000881221
2/17/2022,4380.26,0.978826863
2/18/2022,4348.87,0.992833759
2/21/2022,.,#VALUE!
2/22/2022,4304.76,#VALUE!
2/23/2022,4225.5,0.981587824
2/24/2022,4288.7,1.01495681
2/25/2022,4384.65,1.022372747
2/28/2022,4373.94,0.997557388
3/1/2022,4306.26,0.984526537
3/2/2022,4386.54,1.018642627
3/3/2022,4363.49,0.994745289
3/4/2022,4328.87,0.992065984
3/7/2022,4201.09,0.970481904
3/8/2022,4170.7,0.992766163
3/9/2022,4277.88,1.025698324
3/10/2022,4259.52,0.995708155
3/11/2022,4204.31,0.987038446
3/14/2022,4173.11,0.992579044
3/15/2022,4262.45,1.021408494
3/16/2022,4357.86,1.02238384
3/17/2022,4411.67,1.012347804
3/18/2022,4463.12,1.01166225
3/21/2022,4461.18,0.999565326
3/22/2022,4511.61,1.011304184
3/23/2022,4456.24,0.987727219
3/24/2022,4520.16,1.014343931
3/25/2022,4543.06,1.005066192
3/28/2022,4575.52,1.007144964
3/29/2022,4631.6,1.01225653
3/30/2022,4602.45,0.993706279
3/31/2022,4530.41,0.984347467
4/1/2022,4545.86,1.003410287
4/4/2022,4582.64,1.008090878
4/5/2022,4525.12,0.987448283
4/6/2022,4481.15,0.990283131
4/7/2022,4500.21,1.004253372
4/8/2022,4488.28,0.997349013
4/11/2022,4412.53,0.983122711
4/12/2022,4397.45,0.996582459
4/13/2022,4446.59,1.011174658
4/14/2022,4392.59,0.987855863
4/15/2022,.,#VALUE!
4/18/2022,4391.69,#VALUE!
4/19/2022,4462.21,1.0160576
4/20/2022,4459.45,0.999381472
4/21/2022,4393.66,0.98524706
4/22/2022,4271.78,0.972260029
4/25/2022,4296.12,1.005697859
4/26/2022,4175.2,0.971853673
4/27/2022,4183.96,1.002098103
4/28/2022,4287.5,1.024746891
4/29/2022,4131.93,0.963715452
5/2/2022,4155.38,1.005675314
5/3/2022,4175.48,1.004837103
5/4/2022,4300.17,1.029862435
5/5/2022,4146.87,0.964350247
5/6/2022,4123.34,0.994325841
5/9/2022,3991.24,0.967962865
5/10/2022,4001.05,1.002457883
5/11/2022,3935.18,0.983536822
5/12/2022,3930.08,0.998703998
5/13/2022,4023.89,1.023869743
5/16/2022,4008.01,0.99605357
5/17/2022,4088.85,1.02016961
5/18/2022,3923.68,0.959604779
5/19/2022,3900.79,0.994166191
5/20/2022,3901.36,1.000146124
5/23/2022,3973.75,1.018555068
5/24/2022,3941.48,0.991879207
5/25/2022,3978.73,1.009450765
5/26/2022,4057.84,1.019883229
5/27/2022,4158.24,1.024742227
5/30/2022,.,#VALUE!
5/31/2022,4132.15,#VALUE!
6/1/2022,4101.23,0.992517213
6/2/2022,4176.82,1.018431056
6/3/2022,4108.54,0.983652635
6/6/2022,4121.43,1.003137368
6/7/2022,4160.68,1.009523394
6/8/2022,4115.77,0.989206091
6/9/2022,4017.82,0.976201294
6/10/2022,3900.86,0.970889686
6/13/2022,3749.63,0.961231626
6/14/2022,3735.48,0.996226294
6/15/2022,3789.99,1.014592502
6/16/2022,3666.77,0.967488041
6/17/2022,3674.84,1.002200847
6/20/2022,.,#VALUE!
6/21/2022,3764.79,#VALUE!
6/22/2022,3759.89,0.998698467
6/23/2022,3795.73,1.009532194
6/24/2022,3911.74,1.030563291
6/27/2022,3900.11,0.997026899
6/28/2022,3821.55,0.979856978
6/29/2022,3818.83,0.999288247
6/30/2022,3785.38,0.991240773
7/1/2022,3825.33,1.010553762
7/4/2022,.,#VALUE!
7/5/2022,3831.39,#VALUE!
7/6/2022,3845.08,1.003573116
7/7/2022,3902.62,1.014964578
7/8/2022,3899.38,0.999169789
7/11/2022,3854.43,0.988472526
7/12/2022,3818.8,0.990756091
7/13/2022,3801.78,0.995543103
7/14/2022,3790.38,0.997001405
7/15/2022,3863.16,1.019201241
7/18/2022,3830.85,0.991636381
7/19/2022,3936.69,1.027628333
7/20/2022,3959.9,1.005895816
7/21/2022,3998.95,1.00986136
7/22/2022,3961.63,0.99066755
